Date,TeaGrade,DemandKg,StockLevelKg,LowStockFlag,PricePerKgLKR,DeliveryDay,Month,DayOfWeek,DayOfYear,Quarter,IsWeekend,Warehouse
2023-08-01,OP,143.9,9750.0,0,2875.53,0,8,1,213,3,0,Nuwara Eliya Main Warehouse
2023-08-02,BOP,385.8,24525.4,0,1995.96,1,8,2,214,3,0,Nuwara Eliya Main Warehouse
2023-08-02,BOPF,329.1,20489.2,0,1779.13,1,8,2,214,3,0,Nuwara Eliya Main Warehouse
2023-08-02,DUST,295.9,17837.1,0,1700.85,1,8,2,214,3,0,Nuwara Eliya Main Warehouse
2023-08-02,FNGS,208.3,13247.9,0,1481.26,1,8,2,214,3,0,Nuwara Eliya Main Warehouse
2023-08-02,OP,149.6,9759.0,0,3060.65,1,8,2,214,3,0,Nuwara Eliya Main Warehouse
2023-08-03,BOP,417.1,24559.2,0,2007.31,0,8,3,215,3,0,Nuwara Eliya Main Warehouse
2023-08-03,BOPF,360.5,20488.0,0,1731.87,0,8,3,215,3,0,Nuwara Eliya Main Warehouse
2023-08-03,DUST,295.2,17908.7,0,1653.31,0,8,3,215,3,0,Nuwara Eliya Main Warehouse
2023-08-03,FNGS,211.0,13235.0,0,1518.16,0,8,3,215,3,0,Nuwara Eliya Main Warehouse
2023-08-03,OP,147.0,9782.9,0,2985.23,0,8,3,215,3,0,Nuwara Eliya Main Warehouse
2023-08-04,BOP,326.3,24515.9,0,1924.41,1,8,4,216,3,0,Nuwara Eliya Main Warehouse
2023-08-04,BOPF,304.1,20487.8,0,1765.28,1,8,4,216,3,0,Nuwara Eliya Main Warehouse
2023-08-04,DUST,252.0,17954.7,0,1670.37,1,8,4,216,3,0,Nuwara Eliya Main Warehouse
2023-08-04,FNGS,193.4,13218.4,0,1505.65,1,8,4,216,3,0,Nuwara Eliya Main Warehouse
2023-08-04,OP,139.7,9804.9,0,2944.67,1,8,4,216,3,0,Nuwara Eliya Main Warehouse
2023-08-05,BOP,237.8,24492.0,0,1923.53,0,8,5,217,3,1,Nuwara Eliya Main Warehouse
2023-08-05,BOPF,235.9,20466.7,0,1627.4,0,8,5,217,3,1,Nuwara Eliya Main Warehouse
2023-08-05,DUST,192.4,17996.0,0,1642.98,0,8,5,217,3,1,Nuwara Eliya Main Warehouse
2023-08-05,FNGS,168.3,13218.2,0,1467.52,0,8,5,217,3,1,Nuwara Eliya Main Warehouse
2023-08-05,OP,100.3,9804.1,0,3000.14,0,8,5,217,3,1,Nuwara Eliya Main Warehouse
2023-08-06,BOP,206.1,24507.1,0,2033.13,0,8,6,218,3,1,Nuwara Eliya Main Warehouse
2023-08-06,BOPF,180.9,20497.3,0,1753.91,0,8,6,218,3,1,Nuwara Eliya Main Warehouse
2023-08-06,DUST,197.6,17986.4,0,1699.13,0,8,6,218,3,1,Nuwara Eliya Main Warehouse
2023-08-06,FNGS,101.8,13237.5,0,1549.48,0,8,6,218,3,1,Nuwara Eliya Main Warehouse
2023-08-06,OP,73.5,9813.4,0,2860.81,0,8,6,218,3,1,Nuwara Eliya Main Warehouse
2023-08-07,BOP,378.8,24502.3,0,2035.88,1,8,0,219,3,0,Nuwara Eliya Main Warehouse
2023-08-07,BOPF,352.3,20544.1,0,1701.27,1,8,0,219,3,0,Nuwara Eliya Main Warehouse
2023-08-07,DUST,275.8,18030.3,0,1629.19,1,8,0,219,3,0,Nuwara Eliya Main Warehouse
2023-08-07,FNGS,227.5,13278.7,0,1447.11,1,8,0,219,3,0,Nuwara Eliya Main Warehouse
2023-08-07,OP,151.3,9847.7,0,2847.27,1,8,0,219,3,0,Nuwara Eliya Main Warehouse
2023-08-08,BOP,400.7,24559.0,0,1917.98,0,8,1,220,3,0,Nuwara Eliya Main Warehouse
2023-08-08,BOPF,343.2,20518.8,0,1812.77,0,8,1,220,3,0,Nuwara Eliya Main Warehouse
2023-08-08,DUST,281.4,18018.0,0,1651.26,0,8,1,220,3,0,Nuwara Eliya Main Warehouse
2023-08-08,FNGS,213.7,13279.3,0,1453.83,0,8,1,220,3,0,Nuwara Eliya Main Warehouse
2023-08-08,OP,160.3,9863.8,0,3002.09,0,8,1,220,3,0,Nuwara Eliya Main Warehouse
2023-08-09,BOP,385.2,24601.8,0,1907.51,1,8,2,221,3,0,Nuwara Eliya Main Warehouse
2023-08-09,BOPF,332.7,20517.7,0,1762.82,1,8,2,221,3,0,Nuwara Eliya Main Warehouse
2023-08-09,DUST,293.4,17998.5,0,1694.23,1,8,2,221,3,0,Nuwara Eliya Main Warehouse
2023-08-09,FNGS,205.6,13297.0,0,1525.33,1,8,2,221,3,0,Nuwara Eliya Main Warehouse
2023-08-09,OP,154.3,9849.8,0,3031.0,1,8,2,221,3,0,Nuwara Eliya Main Warehouse
2023-08-10,BOP,390.5,24675.3,0,1972.63,0,8,3,222,3,0,Nuwara Eliya Main Warehouse
2023-08-10,BOPF,309.5,20484.3,0,1744.32,0,8,3,222,3,0,Nuwara Eliya Main Warehouse
2023-08-10,DUST,296.7,18066.0,0,1712.33,0,8,3,222,3,0,Nuwara Eliya Main Warehouse
2023-08-10,FNGS,229.8,13328.7,0,1570.91,0,8,3,222,3,0,Nuwara Eliya Main Warehouse
2023-08-10,OP,144.4,9867.4,0,3111.8,0,8,3,222,3,0,Nuwara Eliya Main Warehouse
2023-08-11,BOP,324.7,24716.5,0,1934.43,1,8,4,223,3,0,Nuwara Eliya Main Warehouse
2023-08-11,BOPF,304.5,20515.2,0,1756.41,1,8,4,223,3,0,Nuwara Eliya Main Warehouse
2023-08-11,DUST,269.9,18027.6,0,1633.55,1,8,4,223,3,0,Nuwara Eliya Main Warehouse
2023-08-11,FNGS,205.4,13317.8,0,1473.21,1,8,4,223,3,0,Nuwara Eliya Main Warehouse
2023-08-11,OP,140.1,9852.3,0,3069.4,1,8,4,223,3,0,Nuwara Eliya Main Warehouse
2023-08-12,BOP,296.6,24723.0,0,1933.41,0,8,5,224,3,1,Nuwara Eliya Main Warehouse
2023-08-12,BOPF,226.4,20492.2,0,1684.37,0,8,5,224,3,1,Nuwara Eliya Main Warehouse
2023-08-12,DUST,166.9,18067.0,0,1749.14,0,8,5,224,3,1,Nuwara Eliya Main Warehouse
2023-08-12,FNGS,166.2,13304.0,0,1514.9,0,8,5,224,3,1,Nuwara Eliya Main Warehouse
2023-08-12,OP,127.5,9877.6,0,3048.5,0,8,5,224,3,1,Nuwara Eliya Main Warehouse
2023-08-13,BOP,219.5,24749.2,0,1909.61,0,8,6,225,3,1,Nuwara Eliya Main Warehouse
2023-08-13,BOPF,222.2,20546.5,0,1811.91,0,8,6,225,3,1,Nuwara Eliya Main Warehouse
2023-08-13,DUST,157.1,18052.8,0,1672.7,0,8,6,225,3,1,Nuwara Eliya Main Warehouse
2023-08-13,FNGS,134.4,13336.1,0,1447.59,0,8,6,225,3,1,Nuwara Eliya Main Warehouse
2023-08-13,OP,85.8,9882.5,0,3102.05,0,8,6,225,3,1,Nuwara Eliya Main Warehouse
2023-08-14,BOP,402.7,24733.1,0,1953.2,1,8,0,226,3,0,Nuwara Eliya Main Warehouse
2023-08-14,BOPF,365.0,20605.7,0,1829.91,1,8,0,226,3,0,Nuwara Eliya Main Warehouse
2023-08-14,DUST,303.4,18106.8,0,1609.75,1,8,0,226,3,0,Nuwara Eliya Main Warehouse
2023-08-14,FNGS,238.2,13359.2,0,1458.75,1,8,0,226,3,0,Nuwara Eliya Main Warehouse
2023-08-14,OP,135.6,9883.0,0,3036.69,1,8,0,226,3,0,Nuwara Eliya Main Warehouse
2023-08-15,BOP,404.0,24722.0,0,1915.25,0,8,1,227,3,0,Nuwara Eliya Main Warehouse
2023-08-15,BOPF,327.4,20607.7,0,1752.35,0,8,1,227,3,0,Nuwara Eliya Main Warehouse
2023-08-15,DUST,303.6,18094.7,0,1675.52,0,8,1,227,3,0,Nuwara Eliya Main Warehouse
2023-08-15,FNGS,231.1,13415.3,0,1545.42,0,8,1,227,3,0,Nuwara Eliya Main Warehouse
2023-08-15,OP,147.0,9864.3,0,2966.83,0,8,1,227,3,0,Nuwara Eliya Main Warehouse
2023-08-16,BOP,399.9,24788.3,0,1918.67,1,8,2,228,3,0,Nuwara Eliya Main Warehouse
2023-08-16,BOPF,323.8,20634.1,0,1810.66,1,8,2,228,3,0,Nuwara Eliya Main Warehouse
2023-08-16,DUST,276.4,18092.1,0,1640.66,1,8,2,228,3,0,Nuwara Eliya Main Warehouse
2023-08-16,FNGS,219.8,13412.0,0,1513.34,1,8,2,228,3,0,Nuwara Eliya Main Warehouse
2023-08-16,OP,153.4,9864.7,0,3072.59,1,8,2,228,3,0,Nuwara Eliya Main Warehouse
2023-08-17,BOP,395.7,24799.6,0,1996.16,0,8,3,229,3,0,Nuwara Eliya Main Warehouse
2023-08-17,BOPF,332.5,20705.4,0,1705.83,0,8,3,229,3,0,Nuwara Eliya Main Warehouse
2023-08-17,DUST,307.4,18072.6,0,1678.77,0,8,3,229,3,0,Nuwara Eliya Main Warehouse
2023-08-17,FNGS,221.7,13441.1,0,1546.93,0,8,3,229,3,0,Nuwara Eliya Main Warehouse
2023-08-17,OP,135.0,9893.2,0,3069.7,0,8,3,229,3,0,Nuwara Eliya Main Warehouse
2023-08-18,BOP,358.2,24860.2,0,1976.67,1,8,4,230,3,0,Nuwara Eliya Main Warehouse
2023-08-18,BOPF,292.7,20726.4,0,1694.87,1,8,4,230,3,0,Nuwara Eliya Main Warehouse
2023-08-18,DUST,277.0,18095.9,0,1656.71,1,8,4,230,3,0,Nuwara Eliya Main Warehouse
2023-08-18,FNGS,211.7,13428.2,0,1543.8,1,8,4,230,3,0,Nuwara Eliya Main Warehouse
2023-08-18,OP,134.6,9874.2,0,2995.7,1,8,4,230,3,0,Nuwara Eliya Main Warehouse
2023-08-19,BOP,282.0,24910.7,0,2006.78,0,8,5,231,3,1,Nuwara Eliya Main Warehouse
2023-08-19,BOPF,240.1,20707.2,0,1735.71,0,8,5,231,3,1,Nuwara Eliya Main Warehouse
2023-08-19,DUST,198.9,18093.8,0,1662.27,0,8,5,231,3,1,Nuwara Eliya Main Warehouse
2023-08-19,FNGS,144.8,13421.6,0,1410.52,0,8,5,231,3,1,Nuwara Eliya Main Warehouse
2023-08-19,OP,106.1,9878.4,0,2895.78,0,8,5,231,3,1,Nuwara Eliya Main Warehouse
2023-08-20,BOP,247.2,24958.4,0,1888.49,0,8,6,232,3,1,Nuwara Eliya Main Warehouse
2023-08-20,BOPF,188.9,20707.4,0,1754.98,0,8,6,232,3,1,Nuwara Eliya Main Warehouse
2023-08-20,DUST,179.8,18114.1,0,1616.54,0,8,6,232,3,1,Nuwara Eliya Main Warehouse
2023-08-20,FNGS,119.2,13428.1,0,1448.15,0,8,6,232,3,1,Nuwara Eliya Main Warehouse
2023-08-20,OP,96.4,9899.8,0,2846.82,0,8,6,232,3,1,Nuwara Eliya Main Warehouse
2023-08-21,BOP,385.4,25041.9,0,1980.69,1,8,0,233,3,0,Nuwara Eliya Main Warehouse
2023-08-21,BOPF,339.1,20770.9,0,1714.81,1,8,0,233,3,0,Nuwara Eliya Main Warehouse
2023-08-21,DUST,315.9,18068.7,0,1705.08,1,8,0,233,3,0,Nuwara Eliya Main Warehouse
2023-08-21,FNGS,212.8,13423.4,0,1510.01,1,8,0,233,3,0,Nuwara Eliya Main Warehouse
2023-08-21,OP,154.7,9901.1,0,3067.73,1,8,0,233,3,0,Nuwara Eliya Main Warehouse
2023-08-22,BOP,411.2,25051.1,0,2095.48,0,8,1,234,3,0,Nuwara Eliya Main Warehouse
2023-08-22,BOPF,365.4,20810.3,0,1760.22,0,8,1,234,3,0,Nuwara Eliya Main Warehouse
2023-08-22,DUST,283.9,18033.4,0,1605.39,0,8,1,234,3,0,Nuwara Eliya Main Warehouse
2023-08-22,FNGS,202.4,13406.6,0,1427.31,0,8,1,234,3,0,Nuwara Eliya Main Warehouse
2023-08-22,OP,157.4,9904.4,0,3037.39,0,8,1,234,3,0,Nuwara Eliya Main Warehouse
2023-08-23,BOP,389.4,25042.4,0,1959.75,1,8,2,235,3,0,Nuwara Eliya Main Warehouse
2023-08-23,BOPF,324.8,20846.1,0,1749.09,1,8,2,235,3,0,Nuwara Eliya Main Warehouse
2023-08-23,DUST,302.1,18000.1,0,1607.71,1,8,2,235,3,0,Nuwara Eliya Main Warehouse
2023-08-23,FNGS,222.9,13396.6,0,1454.41,1,8,2,235,3,0,Nuwara Eliya Main Warehouse
2023-08-23,OP,133.1,9915.2,0,3049.39,1,8,2,235,3,0,Nuwara Eliya Main Warehouse
2023-08-24,BOP,412.3,25076.5,0,2026.32,0,8,3,236,3,0,Nuwara Eliya Main Warehouse
2023-08-24,BOPF,353.6,20915.7,0,1685.8,0,8,3,236,3,0,Nuwara Eliya Main Warehouse
2023-08-24,DUST,317.8,18005.7,0,1676.46,0,8,3,236,3,0,Nuwara Eliya Main Warehouse
2023-08-24,FNGS,197.3,13369.8,0,1558.73,0,8,3,236,3,0,Nuwara Eliya Main Warehouse
2023-08-24,OP,152.8,9920.6,0,3071.48,0,8,3,236,3,0,Nuwara Eliya Main Warehouse
2023-08-25,BOP,336.3,25076.0,0,2025.97,1,8,4,237,3,0,Nuwara Eliya Main Warehouse
2023-08-25,BOPF,293.7,20976.6,0,1759.65,1,8,4,237,3,0,Nuwara Eliya Main Warehouse
2023-08-25,DUST,272.1,18053.6,0,1734.02,1,8,4,237,3,0,Nuwara Eliya Main Warehouse
2023-08-25,FNGS,198.3,13396.0,0,1476.15,1,8,4,237,3,0,Nuwara Eliya Main Warehouse
2023-08-25,OP,137.9,9909.2,0,2922.27,1,8,4,237,3,0,Nuwara Eliya Main Warehouse
2023-08-26,BOP,303.7,25103.5,0,2028.84,0,8,5,238,3,1,Nuwara Eliya Main Warehouse
2023-08-26,BOPF,271.9,21035.9,0,1776.52,0,8,5,238,3,1,Nuwara Eliya Main Warehouse
2023-08-26,DUST,191.6,18092.9,0,1643.21,0,8,5,238,3,1,Nuwara Eliya Main Warehouse
2023-08-26,FNGS,161.9,13403.6,0,1528.83,0,8,5,238,3,1,Nuwara Eliya Main Warehouse
2023-08-26,OP,104.4,9894.3,0,2840.35,0,8,5,238,3,1,Nuwara Eliya Main Warehouse
2023-08-27,BOP,220.1,25132.6,0,1990.2,0,8,6,239,3,1,Nuwara Eliya Main Warehouse
2023-08-27,BOPF,220.8,21011.1,0,1743.01,0,8,6,239,3,1,Nuwara Eliya Main Warehouse
2023-08-27,DUST,169.7,18084.1,0,1692.31,0,8,6,239,3,1,Nuwara Eliya Main Warehouse
2023-08-27,FNGS,120.2,13390.1,0,1497.92,0,8,6,239,3,1,Nuwara Eliya Main Warehouse
2023-08-27,OP,71.9,9901.1,0,3041.53,0,8,6,239,3,1,Nuwara Eliya Main Warehouse
2023-08-28,BOP,353.2,25176.9,0,2012.51,1,8,0,240,3,0,Nuwara Eliya Main Warehouse
2023-08-28,BOPF,331.5,21033.6,0,1790.81,1,8,0,240,3,0,Nuwara Eliya Main Warehouse
2023-08-28,DUST,305.8,18108.5,0,1709.74,1,8,0,240,3,0,Nuwara Eliya Main Warehouse
2023-08-28,FNGS,233.2,13371.1,0,1470.65,1,8,0,240,3,0,Nuwara Eliya Main Warehouse
2023-08-28,OP,138.5,9931.3,0,3099.02,1,8,0,240,3,0,Nuwara Eliya Main Warehouse
2023-08-29,BOP,398.9,25176.8,0,2020.02,0,8,1,241,3,0,Nuwara Eliya Main Warehouse
2023-08-29,BOPF,330.9,21081.9,0,1675.74,0,8,1,241,3,0,Nuwara Eliya Main Warehouse
2023-08-29,DUST,283.2,18153.0,0,1697.83,0,8,1,241,3,0,Nuwara Eliya Main Warehouse
2023-08-29,FNGS,208.0,13348.4,0,1429.41,0,8,1,241,3,0,Nuwara Eliya Main Warehouse
2023-08-29,OP,141.4,9916.1,0,3028.17,0,8,1,241,3,0,Nuwara Eliya Main Warehouse
2023-08-30,BOP,376.7,25145.4,0,2016.63,1,8,2,242,3,0,Nuwara Eliya Main Warehouse
2023-08-30,BOPF,321.8,21131.1,0,1757.77,1,8,2,242,3,0,Nuwara Eliya Main Warehouse
2023-08-30,DUST,292.3,18143.0,0,1645.59,1,8,2,242,3,0,Nuwara Eliya Main Warehouse
2023-08-30,FNGS,232.8,13370.5,0,1509.21,1,8,2,242,3,0,Nuwara Eliya Main Warehouse
2023-08-30,OP,132.6,9907.4,0,2873.96,1,8,2,242,3,0,Nuwara Eliya Main Warehouse
2023-08-31,BOP,399.2,25154.3,0,1919.48,0,8,3,243,3,0,Nuwara Eliya Main Warehouse
2023-08-31,BOPF,350.0,21163.5,0,1678.27,0,8,3,243,3,0,Nuwara Eliya Main Warehouse
2023-08-31,DUST,284.1,18146.8,0,1609.44,0,8,3,243,3,0,Nuwara Eliya Main Warehouse
2023-08-31,FNGS,223.3,13345.5,0,1560.6,0,8,3,243,3,0,Nuwara Eliya Main Warehouse
2023-08-31,OP,144.4,9907.2,0,3019.24,0,8,3,243,3,0,Nuwara Eliya Main Warehouse
2023-09-01,BOP,335.0,25123.2,0,1886.87,1,9,4,244,3,0,Nuwara Eliya Main Warehouse
2023-09-01,BOPF,303.7,21138.3,0,1681.12,1,9,4,244,3,0,Nuwara Eliya Main Warehouse
2023-09-01,DUST,251.7,18161.8,0,1557.63,1,9,4,244,3,0,Nuwara Eliya Main Warehouse
2023-09-01,FNGS,177.3,13372.4,0,1472.25,1,9,4,244,3,0,Nuwara Eliya Main Warehouse
2023-09-01,OP,125.1,9928.9,0,2904.75,1,9,4,244,3,0,Nuwara Eliya Main Warehouse
2023-09-02,BOP,258.6,25176.4,0,1895.54,0,9,5,245,3,1,Nuwara Eliya Main Warehouse
2023-09-02,BOPF,249.4,21180.4,0,1704.72,0,9,5,245,3,1,Nuwara Eliya Main Warehouse
2023-09-02,DUST,203.9,18142.2,0,1648.18,0,9,5,245,3,1,Nuwara Eliya Main Warehouse
2023-09-02,FNGS,179.7,13346.9,0,1502.6,0,9,5,245,3,1,Nuwara Eliya Main Warehouse
2023-09-02,OP,119.3,9923.8,0,2869.87,0,9,5,245,3,1,Nuwara Eliya Main Warehouse
2023-09-03,BOP,182.5,25174.3,0,1966.91,0,9,6,246,3,1,Nuwara Eliya Main Warehouse
2023-09-03,BOPF,228.4,21211.9,0,1689.72,0,9,6,246,3,1,Nuwara Eliya Main Warehouse
2023-09-03,DUST,162.6,18119.5,0,1715.29,0,9,6,246,3,1,Nuwara Eliya Main Warehouse
2023-09-03,FNGS,122.3,13340.7,0,1435.99,0,9,6,246,3,1,Nuwara Eliya Main Warehouse
2023-09-03,OP,80.8,9940.2,0,2998.99,0,9,6,246,3,1,Nuwara Eliya Main Warehouse
2023-09-04,BOP,369.6,25141.7,0,2015.0,1,9,0,247,3,0,Nuwara Eliya Main Warehouse
2023-09-04,BOPF,318.0,21175.2,0,1708.99,1,9,0,247,3,0,Nuwara Eliya Main Warehouse
2023-09-04,DUST,292.9,18093.5,0,1608.35,1,9,0,247,3,0,Nuwara Eliya Main Warehouse
2023-09-04,FNGS,203.1,13382.6,0,1471.69,1,9,0,247,3,0,Nuwara Eliya Main Warehouse
2023-09-04,OP,150.9,9920.9,0,3013.49,1,9,0,247,3,0,Nuwara Eliya Main Warehouse
2023-09-05,BOP,347.3,25093.2,0,1920.88,0,9,1,248,3,0,Nuwara Eliya Main Warehouse
2023-09-05,BOPF,323.8,21186.7,0,1725.33,0,9,1,248,3,0,Nuwara Eliya Main Warehouse
2023-09-05,DUST,311.6,18124.9,0,1693.3,0,9,1,248,3,0,Nuwara Eliya Main Warehouse
2023-09-05,FNGS,205.9,13410.9,0,1514.34,0,9,1,248,3,0,Nuwara Eliya Main Warehouse
2023-09-05,OP,135.8,9951.6,0,2991.76,0,9,1,248,3,0,Nuwara Eliya Main Warehouse
2023-09-06,BOP,356.6,25131.8,0,2033.59,1,9,2,249,3,0,Nuwara Eliya Main Warehouse
2023-09-06,BOPF,341.7,21159.2,0,1776.54,1,9,2,249,3,0,Nuwara Eliya Main Warehouse
2023-09-06,DUST,271.5,18092.2,0,1616.67,1,9,2,249,3,0,Nuwara Eliya Main Warehouse
2023-09-06,FNGS,214.6,13385.0,0,1531.36,1,9,2,249,3,0,Nuwara Eliya Main Warehouse
2023-09-06,OP,140.4,9962.1,0,3037.05,1,9,2,249,3,0,Nuwara Eliya Main Warehouse
2023-09-07,BOP,394.7,25173.1,0,1954.57,0,9,3,250,3,0,Nuwara Eliya Main Warehouse
2023-09-07,BOPF,351.6,21153.9,0,1720.37,0,9,3,250,3,0,Nuwara Eliya Main Warehouse
2023-09-07,DUST,285.5,18071.0,0,1665.9,0,9,3,250,3,0,Nuwara Eliya Main Warehouse
2023-09-07,FNGS,211.5,13422.7,0,1523.58,0,9,3,250,3,0,Nuwara Eliya Main Warehouse
2023-09-07,OP,141.9,9978.2,0,2934.04,0,9,3,250,3,0,Nuwara Eliya Main Warehouse
2023-09-08,BOP,359.4,25168.2,0,1955.23,1,9,4,251,3,0,Nuwara Eliya Main Warehouse
2023-09-08,BOPF,285.2,21113.2,0,1659.03,1,9,4,251,3,0,Nuwara Eliya Main Warehouse
2023-09-08,DUST,256.8,18067.2,0,1693.99,1,9,4,251,3,0,Nuwara Eliya Main Warehouse
2023-09-08,FNGS,193.7,13431.9,0,1415.0,1,9,4,251,3,0,Nuwara Eliya Main Warehouse
2023-09-08,OP,120.9,9977.8,0,3007.86,1,9,4,251,3,0,Nuwara Eliya Main Warehouse
2023-09-09,BOP,272.0,25135.2,0,1936.31,0,9,5,252,3,1,Nuwara Eliya Main Warehouse
2023-09-09,BOPF,231.0,21115.6,0,1791.62,0,9,5,252,3,1,Nuwara Eliya Main Warehouse
2023-09-09,DUST,200.0,18043.4,0,1630.53,0,9,5,252,3,1,Nuwara Eliya Main Warehouse
2023-09-09,FNGS,143.8,13459.0,0,1481.24,0,9,5,252,3,1,Nuwara Eliya Main Warehouse
2023-09-09,OP,93.9,9993.1,0,2960.09,0,9,5,252,3,1,Nuwara Eliya Main Warehouse
2023-09-10,BOP,196.7,25137.9,0,1878.24,0,9,6,253,3,1,Nuwara Eliya Main Warehouse
2023-09-10,BOPF,210.9,21130.3,0,1695.65,0,9,6,253,3,1,Nuwara Eliya Main Warehouse
2023-09-10,DUST,160.2,18031.7,0,1669.23,0,9,6,253,3,1,Nuwara Eliya Main Warehouse
2023-09-10,FNGS,126.2,13470.4,0,1459.91,0,9,6,253,3,1,Nuwara Eliya Main Warehouse
2023-09-10,OP,76.7,9986.7,0,2979.93,0,9,6,253,3,1,Nuwara Eliya Main Warehouse
2023-09-11,BOP,373.7,25128.4,0,1995.71,1,9,0,254,3,0,Nuwara Eliya Main Warehouse
2023-09-11,BOPF,299.8,21159.6,0,1733.6,1,9,0,254,3,0,Nuwara Eliya Main Warehouse
2023-09-11,DUST,265.7,18088.7,0,1642.12,1,9,0,254,3,0,Nuwara Eliya Main Warehouse
2023-09-11,FNGS,204.6,13495.5,0,1487.66,1,9,0,254,3,0,Nuwara Eliya Main Warehouse
2023-09-11,OP,136.0,9969.0,0,3023.82,1,9,0,254,3,0,Nuwara Eliya Main Warehouse
2023-09-12,BOP,389.9,25175.5,0,2078.17,0,9,1,255,3,0,Nuwara Eliya Main Warehouse
2023-09-12,BOPF,344.6,21199.4,0,1758.27,0,9,1,255,3,0,Nuwara Eliya Main Warehouse
2023-09-12,DUST,312.2,18044.3,0,1694.32,0,9,1,255,3,0,Nuwara Eliya Main Warehouse
2023-09-12,FNGS,196.2,13544.1,0,1496.07,0,9,1,255,3,0,Nuwara Eliya Main Warehouse
2023-09-12,OP,156.4,9970.3,0,3090.49,0,9,1,255,3,0,Nuwara Eliya Main Warehouse
2023-09-13,BOP,360.7,25208.8,0,1979.78,1,9,2,256,3,0,Nuwara Eliya Main Warehouse
2023-09-13,BOPF,325.3,21259.4,0,1746.39,1,9,2,256,3,0,Nuwara Eliya Main Warehouse
2023-09-13,DUST,312.9,18079.1,0,1672.59,1,9,2,256,3,0,Nuwara Eliya Main Warehouse
2023-09-13,FNGS,211.3,13532.0,0,1545.63,1,9,2,256,3,0,Nuwara Eliya Main Warehouse
2023-09-13,OP,142.7,9997.6,0,3026.23,1,9,2,256,3,0,Nuwara Eliya Main Warehouse
2023-09-14,BOP,404.8,25207.1,0,1880.68,0,9,3,257,3,0,Nuwara Eliya Main Warehouse
2023-09-14,BOPF,330.2,21238.4,0,1789.98,0,9,3,257,3,0,Nuwara Eliya Main Warehouse
2023-09-14,DUST,288.2,18080.2,0,1664.39,0,9,3,257,3,0,Nuwara Eliya Main Warehouse
2023-09-14,FNGS,183.0,13550.2,0,1513.34,0,9,3,257,3,0,Nuwara Eliya Main Warehouse
2023-09-14,OP,140.3,10018.9,0,3054.3,0,9,3,257,3,0,Nuwara Eliya Main Warehouse
2023-09-15,BOP,356.9,25184.7,0,2026.83,1,9,4,258,3,0,Nuwara Eliya Main Warehouse
2023-09-15,BOPF,308.6,21206.9,0,1760.2,1,9,4,258,3,0,Nuwara Eliya Main Warehouse
2023-09-15,DUST,261.8,18111.4,0,1734.34,1,9,4,258,3,0,Nuwara Eliya Main Warehouse
2023-09-15,FNGS,191.9,13556.8,0,1560.59,1,9,4,258,3,0,Nuwara Eliya Main Warehouse
2023-09-15,OP,126.9,10026.1,0,3002.95,1,9,4,258,3,0,Nuwara Eliya Main Warehouse
2023-09-16,BOP,255.1,25247.2,0,1893.48,0,9,5,259,3,1,Nuwara Eliya Main Warehouse
2023-09-16,BOPF,229.6,21250.7,0,1695.18,0,9,5,259,3,1,Nuwara Eliya Main Warehouse
2023-09-16,DUST,194.4,18128.0,0,1692.78,0,9,5,259,3,1,Nuwara Eliya Main Warehouse
2023-09-16,FNGS,131.8,13539.1,0,1471.77,0,9,5,259,3,1,Nuwara Eliya Main Warehouse
2023-09-16,OP,96.7,10033.7,0,3043.26,0,9,5,259,3,1,Nuwara Eliya Main Warehouse
2023-09-17,BOP,211.2,25253.9,0,1916.69,0,9,6,260,3,1,Nuwara Eliya Main Warehouse
2023-09-17,BOPF,166.2,21236.2,0,1843.04,0,9,6,260,3,1,Nuwara Eliya Main Warehouse
2023-09-17,DUST,169.7,18117.7,0,1630.0,0,9,6,260,3,1,Nuwara Eliya Main Warehouse
2023-09-17,FNGS,116.4,13522.3,0,1441.73,0,9,6,260,3,1,Nuwara Eliya Main Warehouse
2023-09-17,OP,72.9,10026.6,0,3089.34,0,9,6,260,3,1,Nuwara Eliya Main Warehouse
2023-09-18,BOP,373.9,25300.8,0,1970.7,1,9,0,261,3,0,Nuwara Eliya Main Warehouse
2023-09-18,BOPF,314.1,21311.5,0,1746.72,1,9,0,261,3,0,Nuwara Eliya Main Warehouse
2023-09-18,DUST,239.9,18163.0,0,1658.22,1,9,0,261,3,0,Nuwara Eliya Main Warehouse
2023-09-18,FNGS,218.1,13500.0,0,1562.47,1,9,0,261,3,0,Nuwara Eliya Main Warehouse
2023-09-18,OP,130.5,10050.9,0,3160.56,1,9,0,261,3,0,Nuwara Eliya Main Warehouse
2023-09-19,BOP,346.0,25268.3,0,1990.88,0,9,1,262,3,0,Nuwara Eliya Main Warehouse
2023-09-19,BOPF,359.7,21378.8,0,1730.24,0,9,1,262,3,0,Nuwara Eliya Main Warehouse
2023-09-19,DUST,286.2,18176.4,0,1658.8,0,9,1,262,3,0,Nuwara Eliya Main Warehouse
2023-09-19,FNGS,201.9,13522.1,0,1519.66,0,9,1,262,3,0,Nuwara Eliya Main Warehouse
2023-09-19,OP,139.2,10073.8,0,3104.62,0,9,1,262,3,0,Nuwara Eliya Main Warehouse
2023-09-20,BOP,373.3,25284.8,0,1928.22,1,9,2,263,3,0,Nuwara Eliya Main Warehouse
