SourceSystem,SourceRecordId,OriginalTransactionDate,TeaGrade,ItemCode,Quantity,Unit,TransactionType,SourceReferenceNumber,SupplierOrProductionReference,WarehouseCode,BinCode,UnitCost,Reason
SYNTHETIC-RESEARCH,SYN-FNGS-20231030,2023-10-30T00:00:00Z,FNGS,TEA-FNGS,174.7,kg,ProductionReceipt,SYN-PROD-FNGS-20231030,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231031,2023-10-31T00:00:00Z,FNGS,TEA-FNGS,165.4,kg,ProductionReceipt,SYN-PROD-FNGS-20231031,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231101,2023-11-01T00:00:00Z,FNGS,TEA-FNGS,205.8,kg,ProductionReceipt,SYN-PROD-FNGS-20231101,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231102,2023-11-02T00:00:00Z,FNGS,TEA-FNGS,181.3,kg,ProductionReceipt,SYN-PROD-FNGS-20231102,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231103,2023-11-03T00:00:00Z,FNGS,TEA-FNGS,160.7,kg,ProductionReceipt,SYN-PROD-FNGS-20231103,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231104,2023-11-04T00:00:00Z,FNGS,TEA-FNGS,120.7,kg,ProductionReceipt,SYN-PROD-FNGS-20231104,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231105,2023-11-05T00:00:00Z,FNGS,TEA-FNGS,101.1,kg,ProductionReceipt,SYN-PROD-FNGS-20231105,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231106,2023-11-06T00:00:00Z,FNGS,TEA-FNGS,187.8,kg,ProductionReceipt,SYN-PROD-FNGS-20231106,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231107,2023-11-07T00:00:00Z,FNGS,TEA-FNGS,203.5,kg,ProductionReceipt,SYN-PROD-FNGS-20231107,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231108,2023-11-08T00:00:00Z,FNGS,TEA-FNGS,179.8,kg,ProductionReceipt,SYN-PROD-FNGS-20231108,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231109,2023-11-09T00:00:00Z,FNGS,TEA-FNGS,183.0,kg,ProductionReceipt,SYN-PROD-FNGS-20231109,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231110,2023-11-10T00:00:00Z,FNGS,TEA-FNGS,170.3,kg,ProductionReceipt,SYN-PROD-FNGS-20231110,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231111,2023-11-11T00:00:00Z,FNGS,TEA-FNGS,147.5,kg,ProductionReceipt,SYN-PROD-FNGS-20231111,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231112,2023-11-12T00:00:00Z,FNGS,TEA-FNGS,99.2,kg,ProductionReceipt,SYN-PROD-FNGS-20231112,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231113,2023-11-13T00:00:00Z,FNGS,TEA-FNGS,202.6,kg,ProductionReceipt,SYN-PROD-FNGS-20231113,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231114,2023-11-14T00:00:00Z,FNGS,TEA-FNGS,200.8,kg,ProductionReceipt,SYN-PROD-FNGS-20231114,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231115,2023-11-15T00:00:00Z,FNGS,TEA-FNGS,192.0,kg,ProductionReceipt,SYN-PROD-FNGS-20231115,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231116,2023-11-16T00:00:00Z,FNGS,TEA-FNGS,191.6,kg,ProductionReceipt,SYN-PROD-FNGS-20231116,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231117,2023-11-17T00:00:00Z,FNGS,TEA-FNGS,173.2,kg,ProductionReceipt,SYN-PROD-FNGS-20231117,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231118,2023-11-18T00:00:00Z,FNGS,TEA-FNGS,137.2,kg,ProductionReceipt,SYN-PROD-FNGS-20231118,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231119,2023-11-19T00:00:00Z,FNGS,TEA-FNGS,119.2,kg,ProductionReceipt,SYN-PROD-FNGS-20231119,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231120,2023-11-20T00:00:00Z,FNGS,TEA-FNGS,198.9,kg,ProductionReceipt,SYN-PROD-FNGS-20231120,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231121,2023-11-21T00:00:00Z,FNGS,TEA-FNGS,217.5,kg,ProductionReceipt,SYN-PROD-FNGS-20231121,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231122,2023-11-22T00:00:00Z,FNGS,TEA-FNGS,191.5,kg,ProductionReceipt,SYN-PROD-FNGS-20231122,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231123,2023-11-23T00:00:00Z,FNGS,TEA-FNGS,194.6,kg,ProductionReceipt,SYN-PROD-FNGS-20231123,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231124,2023-11-24T00:00:00Z,FNGS,TEA-FNGS,172.2,kg,ProductionReceipt,SYN-PROD-FNGS-20231124,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231125,2023-11-25T00:00:00Z,FNGS,TEA-FNGS,139.3,kg,ProductionReceipt,SYN-PROD-FNGS-20231125,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231126,2023-11-26T00:00:00Z,FNGS,TEA-FNGS,105.8,kg,ProductionReceipt,SYN-PROD-FNGS-20231126,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231127,2023-11-27T00:00:00Z,FNGS,TEA-FNGS,208.5,kg,ProductionReceipt,SYN-PROD-FNGS-20231127,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231128,2023-11-28T00:00:00Z,FNGS,TEA-FNGS,200.4,kg,ProductionReceipt,SYN-PROD-FNGS-20231128,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231129,2023-11-29T00:00:00Z,FNGS,TEA-FNGS,208.2,kg,ProductionReceipt,SYN-PROD-FNGS-20231129,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231130,2023-11-30T00:00:00Z,FNGS,TEA-FNGS,212.5,kg,ProductionReceipt,SYN-PROD-FNGS-20231130,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231201,2023-12-01T00:00:00Z,FNGS,TEA-FNGS,163.9,kg,ProductionReceipt,SYN-PROD-FNGS-20231201,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231202,2023-12-02T00:00:00Z,FNGS,TEA-FNGS,165.1,kg,ProductionReceipt,SYN-PROD-FNGS-20231202,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231203,2023-12-03T00:00:00Z,FNGS,TEA-FNGS,113.1,kg,ProductionReceipt,SYN-PROD-FNGS-20231203,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231204,2023-12-04T00:00:00Z,FNGS,TEA-FNGS,185.3,kg,ProductionReceipt,SYN-PROD-FNGS-20231204,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231205,2023-12-05T00:00:00Z,FNGS,TEA-FNGS,218.9,kg,ProductionReceipt,SYN-PROD-FNGS-20231205,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231206,2023-12-06T00:00:00Z,FNGS,TEA-FNGS,214.9,kg,ProductionReceipt,SYN-PROD-FNGS-20231206,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231207,2023-12-07T00:00:00Z,FNGS,TEA-FNGS,211.1,kg,ProductionReceipt,SYN-PROD-FNGS-20231207,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231208,2023-12-08T00:00:00Z,FNGS,TEA-FNGS,203.9,kg,ProductionReceipt,SYN-PROD-FNGS-20231208,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231209,2023-12-09T00:00:00Z,FNGS,TEA-FNGS,157.3,kg,ProductionReceipt,SYN-PROD-FNGS-20231209,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231210,2023-12-10T00:00:00Z,FNGS,TEA-FNGS,126.4,kg,ProductionReceipt,SYN-PROD-FNGS-20231210,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231211,2023-12-11T00:00:00Z,FNGS,TEA-FNGS,219.1,kg,ProductionReceipt,SYN-PROD-FNGS-20231211,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231212,2023-12-12T00:00:00Z,FNGS,TEA-FNGS,223.1,kg,ProductionReceipt,SYN-PROD-FNGS-20231212,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231213,2023-12-13T00:00:00Z,FNGS,TEA-FNGS,240.8,kg,ProductionReceipt,SYN-PROD-FNGS-20231213,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231214,2023-12-14T00:00:00Z,FNGS,TEA-FNGS,203.1,kg,ProductionReceipt,SYN-PROD-FNGS-20231214,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231215,2023-12-15T00:00:00Z,FNGS,TEA-FNGS,201.8,kg,ProductionReceipt,SYN-PROD-FNGS-20231215,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231216,2023-12-16T00:00:00Z,FNGS,TEA-FNGS,157.0,kg,ProductionReceipt,SYN-PROD-FNGS-20231216,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231217,2023-12-17T00:00:00Z,FNGS,TEA-FNGS,139.1,kg,ProductionReceipt,SYN-PROD-FNGS-20231217,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231218,2023-12-18T00:00:00Z,FNGS,TEA-FNGS,212.2,kg,ProductionReceipt,SYN-PROD-FNGS-20231218,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231219,2023-12-19T00:00:00Z,FNGS,TEA-FNGS,212.5,kg,ProductionReceipt,SYN-PROD-FNGS-20231219,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231220,2023-12-20T00:00:00Z,FNGS,TEA-FNGS,257.4,kg,ProductionReceipt,SYN-PROD-FNGS-20231220,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231221,2023-12-21T00:00:00Z,FNGS,TEA-FNGS,256.1,kg,ProductionReceipt,SYN-PROD-FNGS-20231221,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231222,2023-12-22T00:00:00Z,FNGS,TEA-FNGS,250.3,kg,ProductionReceipt,SYN-PROD-FNGS-20231222,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231223,2023-12-23T00:00:00Z,FNGS,TEA-FNGS,176.4,kg,ProductionReceipt,SYN-PROD-FNGS-20231223,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231224,2023-12-24T00:00:00Z,FNGS,TEA-FNGS,176.5,kg,ProductionReceipt,SYN-PROD-FNGS-20231224,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231225,2023-12-25T00:00:00Z,FNGS,TEA-FNGS,280.5,kg,ProductionReceipt,SYN-PROD-FNGS-20231225,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231226,2023-12-26T00:00:00Z,FNGS,TEA-FNGS,260.8,kg,ProductionReceipt,SYN-PROD-FNGS-20231226,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231227,2023-12-27T00:00:00Z,FNGS,TEA-FNGS,248.2,kg,ProductionReceipt,SYN-PROD-FNGS-20231227,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231228,2023-12-28T00:00:00Z,FNGS,TEA-FNGS,255.0,kg,ProductionReceipt,SYN-PROD-FNGS-20231228,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231229,2023-12-29T00:00:00Z,FNGS,TEA-FNGS,240.5,kg,ProductionReceipt,SYN-PROD-FNGS-20231229,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231230,2023-12-30T00:00:00Z,FNGS,TEA-FNGS,202.3,kg,ProductionReceipt,SYN-PROD-FNGS-20231230,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-FNGS-20231231,2023-12-31T00:00:00Z,FNGS,TEA-FNGS,163.6,kg,ProductionReceipt,SYN-PROD-FNGS-20231231,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231002,2023-10-02T00:00:00Z,OP,TEA-OP,119.3,kg,ProductionReceipt,SYN-PROD-OP-20231002,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231003,2023-10-03T00:00:00Z,OP,TEA-OP,125.0,kg,ProductionReceipt,SYN-PROD-OP-20231003,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231004,2023-10-04T00:00:00Z,OP,TEA-OP,117.5,kg,ProductionReceipt,SYN-PROD-OP-20231004,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231005,2023-10-05T00:00:00Z,OP,TEA-OP,120.5,kg,ProductionReceipt,SYN-PROD-OP-20231005,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231006,2023-10-06T00:00:00Z,OP,TEA-OP,103.3,kg,ProductionReceipt,SYN-PROD-OP-20231006,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231007,2023-10-07T00:00:00Z,OP,TEA-OP,76.2,kg,ProductionReceipt,SYN-PROD-OP-20231007,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231008,2023-10-08T00:00:00Z,OP,TEA-OP,57.8,kg,ProductionReceipt,SYN-PROD-OP-20231008,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231009,2023-10-09T00:00:00Z,OP,TEA-OP,109.3,kg,ProductionReceipt,SYN-PROD-OP-20231009,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231010,2023-10-10T00:00:00Z,OP,TEA-OP,118.6,kg,ProductionReceipt,SYN-PROD-OP-20231010,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231011,2023-10-11T00:00:00Z,OP,TEA-OP,118.9,kg,ProductionReceipt,SYN-PROD-OP-20231011,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231012,2023-10-12T00:00:00Z,OP,TEA-OP,123.9,kg,ProductionReceipt,SYN-PROD-OP-20231012,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231013,2023-10-13T00:00:00Z,OP,TEA-OP,103.3,kg,ProductionReceipt,SYN-PROD-OP-20231013,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231014,2023-10-14T00:00:00Z,OP,TEA-OP,66.1,kg,ProductionReceipt,SYN-PROD-OP-20231014,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231015,2023-10-15T00:00:00Z,OP,TEA-OP,55.2,kg,ProductionReceipt,SYN-PROD-OP-20231015,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231016,2023-10-16T00:00:00Z,OP,TEA-OP,124.0,kg,ProductionReceipt,SYN-PROD-OP-20231016,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231017,2023-10-17T00:00:00Z,OP,TEA-OP,123.8,kg,ProductionReceipt,SYN-PROD-OP-20231017,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231018,2023-10-18T00:00:00Z,OP,TEA-OP,118.3,kg,ProductionReceipt,SYN-PROD-OP-20231018,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231019,2023-10-19T00:00:00Z,OP,TEA-OP,116.7,kg,ProductionReceipt,SYN-PROD-OP-20231019,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231020,2023-10-20T00:00:00Z,OP,TEA-OP,108.2,kg,ProductionReceipt,SYN-PROD-OP-20231020,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231021,2023-10-21T00:00:00Z,OP,TEA-OP,75.2,kg,ProductionReceipt,SYN-PROD-OP-20231021,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231022,2023-10-22T00:00:00Z,OP,TEA-OP,53.1,kg,ProductionReceipt,SYN-PROD-OP-20231022,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231023,2023-10-23T00:00:00Z,OP,TEA-OP,116.4,kg,ProductionReceipt,SYN-PROD-OP-20231023,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231024,2023-10-24T00:00:00Z,OP,TEA-OP,106.6,kg,ProductionReceipt,SYN-PROD-OP-20231024,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231025,2023-10-25T00:00:00Z,OP,TEA-OP,100.9,kg,ProductionReceipt,SYN-PROD-OP-20231025,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231026,2023-10-26T00:00:00Z,OP,TEA-OP,110.2,kg,ProductionReceipt,SYN-PROD-OP-20231026,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231027,2023-10-27T00:00:00Z,OP,TEA-OP,96.2,kg,ProductionReceipt,SYN-PROD-OP-20231027,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231028,2023-10-28T00:00:00Z,OP,TEA-OP,61.6,kg,ProductionReceipt,SYN-PROD-OP-20231028,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231029,2023-10-29T00:00:00Z,OP,TEA-OP,53.4,kg,ProductionReceipt,SYN-PROD-OP-20231029,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231030,2023-10-30T00:00:00Z,OP,TEA-OP,93.9,kg,ProductionReceipt,SYN-PROD-OP-20231030,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231031,2023-10-31T00:00:00Z,OP,TEA-OP,109.4,kg,ProductionReceipt,SYN-PROD-OP-20231031,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231101,2023-11-01T00:00:00Z,OP,TEA-OP,113.4,kg,ProductionReceipt,SYN-PROD-OP-20231101,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231102,2023-11-02T00:00:00Z,OP,TEA-OP,102.7,kg,ProductionReceipt,SYN-PROD-OP-20231102,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231103,2023-11-03T00:00:00Z,OP,TEA-OP,112.2,kg,ProductionReceipt,SYN-PROD-OP-20231103,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231104,2023-11-04T00:00:00Z,OP,TEA-OP,61.7,kg,ProductionReceipt,SYN-PROD-OP-20231104,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231105,2023-11-05T00:00:00Z,OP,TEA-OP,49.4,kg,ProductionReceipt,SYN-PROD-OP-20231105,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231106,2023-11-06T00:00:00Z,OP,TEA-OP,120.4,kg,ProductionReceipt,SYN-PROD-OP-20231106,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231107,2023-11-07T00:00:00Z,OP,TEA-OP,124.7,kg,ProductionReceipt,SYN-PROD-OP-20231107,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231108,2023-11-08T00:00:00Z,OP,TEA-OP,110.0,kg,ProductionReceipt,SYN-PROD-OP-20231108,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
