Date,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,DayOfYear,GreenLeafPricePerKgLKR,GreenLeafQuantityKg,FirewoodCollectedKg,FirewoodCostPerKgLKR,TemperatureCelsius,RainfallMM,HeavyRainFlag,SupplierID,SupplierName,SupplierDelivered,SupplierQuantityKg,PromotionActive,MonthStartBonus,TotalDailyCostLKR,NextDayGreenLeafPrice,PriceLag1,PriceLag2,PriceLag3,PriceLag7,PriceLag14,PriceRollingMean7,PriceRollingMean30,PriceRollingStd7,QtyRollingMean7,PriceChangePct
2023-04-30,2023,4,30,6,2,1,120,97.66,3447.0,594.9,20.02,17.4,0.2,0,SUP-002,Silva Green Leaves,0,0.0,0,0,348543.92,98.98,104.0,106.79,99.74,104.32,97.25,104.0,102.72,4.76,4278.3,-6.0962
2023-05-01,2023,5,1,0,2,0,121,98.98,4512.8,1187.0,20.18,17.5,22.3,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,1,470630.6,97.97,97.66,104.0,106.79,102.46,100.95,103.5,102.7,5.12,4277.4,1.3516
2023-05-02,2023,5,2,1,2,0,122,97.97,4661.5,1183.4,21.85,14.5,29.5,0,SUP-001,Perera Tea Estates,1,781.2,0,1,482544.44,104.37,98.98,97.66,104.0,105.18,101.13,102.47,102.63,5.44,4314.1,-1.0204
2023-05-03,2023,5,3,2,2,0,123,104.37,4539.1,1102.5,19.73,17.0,69.5,1,SUP-003,Nuwara Estates Ltd,1,730.8,0,1,495498.19,104.19,97.97,98.98,97.66,112.14,105.8,101.36,102.65,3.63,4291.3,6.5326
2023-05-04,2023,5,4,3,2,0,124,104.19,4666.3,1113.4,19.46,16.6,15.3,0,SUP-002,Silva Green Leaves,1,716.5,1,1,507848.56,107.78,104.37,97.97,98.98,99.74,107.29,101.99,102.88,3.69,4330.2,-0.1725
2023-05-05,2023,5,5,4,2,0,125,107.78,4436.5,1142.6,20.04,19.0,37.3,1,SUP-001,Perera Tea Estates,1,980.4,0,1,501063.67,102.78,104.19,104.37,97.97,106.79,106.2,102.14,103.1,3.91,4252.9,3.4456
2023-05-06,2023,5,6,5,2,1,126,102.78,3564.2,570.0,18.57,14.4,10.4,0,SUP-002,Silva Green Leaves,1,527.5,0,0,376913.38,103.08,107.78,104.19,104.37,104.0,97.34,101.96,103.01,3.84,4261.1,-4.6391
2023-05-07,2023,5,7,6,2,1,127,103.08,3421.9,550.7,19.39,13.4,5.4,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,363407.52,106.48,102.78,107.78,104.19,97.66,104.32,102.74,103.04,3.35,4257.5,0.2919
2023-05-08,2023,5,8,0,2,0,128,106.48,4721.2,1207.6,21.41,14.2,2.2,0,SUP-002,Silva Green Leaves,1,613.3,0,0,528568.09,104.69,103.08,102.78,107.78,98.98,102.46,103.81,103.09,3.14,4287.2,3.2984
2023-05-09,2023,5,9,1,2,0,129,104.69,4917.0,1234.5,19.63,12.5,30.7,1,SUP-004,Highlands Tea Farm,1,559.8,0,0,538993.96,102.03,106.48,103.08,102.78,97.97,105.18,104.77,103.13,1.79,4323.7,-1.6811
2023-05-10,2023,5,10,2,2,0,130,102.03,4699.4,1041.0,19.28,15.8,1.1,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,499550.26,109.0,104.69,106.48,103.08,104.37,112.14,104.43,103.08,2.08,4346.6,-2.5408
2023-05-11,2023,5,11,3,2,0,131,109.0,4609.8,1191.4,21.65,14.0,9.8,0,SUP-002,Silva Green Leaves,1,583.5,0,0,528262.01,105.56,102.03,104.69,106.48,104.19,99.74,105.12,103.01,2.69,4338.6,6.8313
2023-05-12,2023,5,12,4,2,0,132,105.56,4566.1,1143.7,18.32,15.3,8.1,0,SUP-002,Silva Green Leaves,1,720.8,0,0,502950.1,106.86,109.0,102.03,104.69,107.78,106.79,104.8,103.27,2.44,4357.1,-3.156
2023-05-13,2023,5,13,5,2,1,133,106.86,3546.3,554.4,20.41,15.5,6.1,0,SUP-005,Kandyan Leaf Growers,1,778.6,0,0,390272.92,104.89,105.56,109.0,102.03,102.78,104.0,105.39,103.45,2.36,4354.5,1.2315
2023-05-14,2023,5,14,6,2,1,134,104.89,3519.9,482.2,20.55,15.9,14.6,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,379111.52,104.7,106.86,105.56,109.0,103.08,97.66,105.64,103.5,2.16,4368.5,-1.8435
2023-05-15,2023,5,15,0,2,0,135,104.7,4404.8,1068.4,18.63,18.2,28.9,0,SUP-004,Highlands Tea Farm,1,506.9,0,0,481086.85,113.03,104.89,106.86,105.56,106.48,98.98,105.39,103.72,2.15,4323.3,-0.1811
2023-05-16,2023,5,16,1,2,0,136,113.03,4802.3,1129.5,18.09,13.8,7.8,0,SUP-001,Perera Tea Estates,1,868.4,0,0,563236.62,104.79,104.7,104.89,106.86,104.69,97.97,106.58,104.25,3.55,4306.9,7.9561
2023-05-17,2023,5,17,2,2,0,137,104.79,4463.8,1162.5,19.69,15.7,31.1,1,SUP-004,Highlands Tea Farm,1,440.6,0,0,490651.23,108.67,113.03,104.7,104.89,102.03,104.37,106.98,104.37,3.08,4273.3,-7.2901
2023-05-18,2023,5,18,3,2,0,138,108.67,4584.0,1077.7,18.68,14.6,1.9,0,SUP-002,Silva Green Leaves,0,0.0,0,0,518274.72,102.78,104.79,113.03,104.7,109.0,104.19,106.93,104.63,3.05,4269.6,3.7026
2023-05-19,2023,5,19,4,2,0,139,102.78,5047.1,1166.4,19.88,14.0,12.2,0,SUP-005,Kandyan Leaf Growers,1,688.3,0,0,541928.97,101.96,108.67,104.79,113.03,105.56,107.78,106.53,104.52,3.42,4338.3,-5.4201
2023-05-20,2023,5,20,5,2,1,140,101.96,3561.0,473.2,17.88,14.2,34.1,1,SUP-005,Kandyan Leaf Growers,1,742.6,0,0,371540.38,103.88,102.78,108.67,104.79,106.86,102.78,105.83,104.35,3.82,4340.4,-0.7978
2023-05-21,2023,5,21,6,2,1,141,103.88,3325.4,506.6,18.96,14.0,1.4,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,355047.69,101.44,101.96,102.78,108.67,104.89,103.08,105.69,104.27,3.88,4312.6,1.8831
2023-05-22,2023,5,22,0,2,0,142,101.44,4912.3,1232.4,19.91,17.3,12.9,0,SUP-003,Nuwara Estates Ltd,1,651.3,0,0,522840.8,102.97,103.88,101.96,102.78,104.7,106.48,105.22,104.41,4.2,4385.1,-2.3489
2023-05-23,2023,5,23,1,2,0,143,102.97,4249.6,1192.3,16.97,16.2,32.6,1,SUP-001,Perera Tea Estates,1,736.1,0,0,457814.64,111.06,101.44,103.88,101.96,113.03,104.69,103.78,104.36,2.43,4306.2,1.5083
2023-05-24,2023,5,24,2,2,0,144,111.06,4504.9,1202.9,21.19,15.7,17.1,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,525803.64,104.69,102.97,101.44,103.88,104.79,102.03,104.68,104.65,3.69,4312.0,7.8567
2023-05-25,2023,5,25,3,2,0,145,104.69,4478.8,1046.9,20.27,14.3,34.1,1,SUP-001,Perera Tea Estates,1,899.5,1,0,490106.24,105.25,111.06,102.97,101.44,108.67,109.0,104.11,104.63,3.25,4297.0,-5.7356
2023-05-26,2023,5,26,4,2,0,146,105.25,4309.9,1124.8,20.42,13.1,0.9,0,SUP-003,Nuwara Estates Ltd,1,844.6,0,0,476585.39,101.81,104.69,111.06,102.97,102.78,105.56,104.46,104.4,3.22,4191.7,0.5349
2023-05-27,2023,5,27,5,2,1,147,101.81,3660.4,472.6,20.11,15.8,31.0,1,SUP-002,Silva Green Leaves,1,653.3,0,0,382169.31,107.52,105.25,104.69,111.06,101.96,106.86,104.44,104.47,3.24,4205.9,-3.2684
2023-05-28,2023,5,28,6,2,1,148,107.52,3299.5,520.5,20.13,13.6,7.6,0,SUP-001,Perera Tea Estates,0,0.0,0,0,365239.9,109.01,101.81,105.25,104.69,103.88,104.89,104.96,104.5,3.42,4202.2,5.6085
2023-05-29,2023,5,29,0,2,0,149,109.01,4416.6,1138.8,20.24,12.0,15.8,0,SUP-003,Nuwara Estates Ltd,1,749.7,0,0,504502.88,108.71,107.52,101.81,105.25,101.44,104.7,106.04,104.66,3.32,4131.4,1.3858
2023-05-30,2023,5,30,1,2,0,150,108.71,4685.5,1150.1,21.42,16.0,23.0,0,SUP-001,Perera Tea Estates,1,820.7,0,0,533995.85,110.5,109.01,107.52,101.81,102.97,113.03,106.86,105.03,3.13,4193.7,-0.2752
2023-05-31,2023,5,31,2,2,0,151,110.5,4384.0,1273.0,18.15,16.8,32.8,1,SUP-003,Nuwara Estates Ltd,1,857.6,0,0,507536.95,107.72,108.71,109.01,107.52,111.06,104.79,106.78,105.42,3.01,4176.4,1.6466
2023-06-01,2023,6,1,3,2,0,152,107.72,4679.0,1080.6,19.92,14.0,16.3,0,SUP-005,Kandyan Leaf Growers,0,0.0,1,1,525547.43,107.41,110.5,108.71,109.01,104.69,108.67,107.22,105.74,2.88,4205.0,-2.5158
2023-06-02,2023,6,2,4,2,0,153,107.41,4410.6,1034.2,19.85,14.4,0.9,0,SUP-005,Kandyan Leaf Growers,1,616.9,0,1,494271.42,105.59,107.72,110.5,108.71,105.25,102.78,107.53,105.84,2.74,4219.4,-0.2878
2023-06-03,2023,6,3,5,2,1,154,105.59,3395.4,434.4,18.22,14.6,18.7,0,SUP-001,Perera Tea Estates,1,800.3,0,1,366435.05,111.36,107.41,107.72,110.5,101.81,101.96,108.07,105.89,1.54,4181.5,-1.6944
2023-06-04,2023,6,4,6,2,1,155,111.36,3374.9,571.1,20.92,15.5,41.6,1,SUP-002,Silva Green Leaves,0,0.0,0,1,387776.28,108.52,105.59,107.41,107.72,107.52,103.88,108.61,106.01,1.94,4192.3,5.4645
2023-06-05,2023,6,5,0,2,0,156,108.52,4839.6,1162.5,18.87,12.6,1.0,0,SUP-005,Kandyan Leaf Growers,1,751.7,0,1,547129.77,112.88,111.36,105.59,107.41,109.01,101.44,108.54,106.2,1.94,4252.7,-2.5503
2023-06-06,2023,6,6,1,2,0,157,112.88,4711.6,1271.0,20.97,15.1,3.7,0,SUP-001,Perera Tea Estates,1,847.8,0,0,558498.28,100.4,108.52,111.36,105.59,108.71,102.97,109.14,106.53,2.54,4256.4,4.0177
2023-06-07,2023,6,7,2,2,0,158,100.4,4561.8,1148.7,20.0,16.2,4.5,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,480978.72,105.96,112.88,108.52,111.36,110.5,111.06,107.7,106.32,4.06,4281.8,-11.056
2023-06-08,2023,6,8,3,2,0,159,105.96,4578.9,1203.4,17.95,14.5,11.2,0,SUP-005,Kandyan Leaf Growers,1,723.9,0,0,506781.27,110.73,100.4,112.88,108.52,107.72,104.69,107.45,106.36,4.11,4267.5,5.5378
2023-06-09,2023,6,9,4,2,0,160,110.73,4562.0,1129.1,19.82,14.7,24.1,0,SUP-004,Highlands Tea Farm,1,443.7,1,0,527529.02,103.06,105.96,100.4,112.88,107.41,105.25,107.92,106.65,4.29,4289.2,4.5017
2023-06-10,2023,6,10,5,2,1,161,103.06,3162.2,540.2,20.02,13.1,4.4,0,SUP-005,Kandyan Leaf Growers,1,605.0,0,0,336711.14,101.8,110.73,105.96,100.4,105.59,101.81,107.56,106.46,4.61,4255.9,-6.9268
2023-06-11,2023,6,11,6,2,1,162,101.8,3469.2,412.5,18.06,14.3,20.4,0,SUP-001,Perera Tea Estates,0,0.0,1,0,360614.31,107.19,103.06,110.73,105.96,111.36,107.52,106.19,106.33,4.72,4269.3,-1.2226
2023-06-12,2023,6,12,0,2,0,163,107.19,4630.8,964.9,20.94,11.9,9.6,0,SUP-002,Silva Green Leaves,0,0.0,0,0,516580.46,104.3,101.8,103.06,110.73,108.52,109.01,106.0,106.34,4.63,4239.5,5.2947
2023-06-13,2023,6,13,1,2,0,164,104.3,4306.8,1067.0,18.95,14.6,26.2,0,SUP-003,Nuwara Estates Ltd,1,705.2,0,0,469418.89,108.61,107.19,101.8,103.06,112.88,108.71,104.78,106.32,3.51,4181.7,-2.6961
2023-06-14,2023,6,14,2,2,0,165,108.61,4527.3,1119.5,17.29,12.3,9.0,0,SUP-001,Perera Tea Estates,1,768.3,0,0,511066.21,108.63,104.3,107.19,101.8,100.4,110.5,105.95,106.45,3.16,4176.7,4.1323
2023-06-15,2023,6,15,3,2,0,166,108.63,4465.3,1138.2,19.29,11.0,2.4,0,SUP-001,Perera Tea Estates,1,788.1,0,0,507021.42,103.53,108.61,104.3,107.19,105.96,107.72,106.33,106.31,3.31,4160.5,0.0184
2023-06-16,2023,6,16,4,2,0,167,103.53,4673.2,1146.2,19.07,13.1,18.0,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,505674.43,103.38,108.63,108.61,104.3,110.73,107.41,105.3,106.26,2.8,4176.4,-4.6948
2023-06-17,2023,6,17,5,2,1,168,103.38,3232.1,614.3,18.76,12.5,11.6,0,SUP-004,Highlands Tea Farm,1,515.9,0,0,345658.77,109.41,103.53,108.63,108.61,103.06,105.59,105.35,106.09,2.76,4186.4,-0.1449
2023-06-18,2023,6,18,6,2,1,169,109.41,3304.8,533.9,18.92,14.4,5.9,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,371679.56,113.64,103.38,103.53,108.63,101.8,111.36,106.44,106.31,2.62,4162.9,5.8328
2023-06-19,2023,6,19,0,2,0,170,113.64,4656.1,1176.9,19.15,11.3,7.8,0,SUP-001,Perera Tea Estates,1,831.3,0,0,551656.84,112.96,109.41,103.38,103.53,107.19,108.52,107.36,106.7,3.8,4166.5,3.8662
2023-06-20,2023,6,20,1,2,0,171,112.96,4354.2,1259.2,20.99,14.9,2.5,0,SUP-003,Nuwara Estates Ltd,1,688.7,0,0,518281.04,114.46,113.64,109.41,103.38,104.3,112.88,108.59,107.0,4.04,4173.3,-0.5984
2023-06-21,2023,6,21,2,2,0,172,114.46,4416.8,1144.0,20.39,12.2,45.3,1,SUP-002,Silva Green Leaves,0,0.0,0,0,528873.09,107.6,112.96,113.64,109.41,108.61,100.4,109.43,107.44,4.61,4157.5,1.3279
2023-06-22,2023,6,22,3,2,0,173,107.6,4673.5,1106.6,19.67,13.2,9.2,0,SUP-004,Highlands Tea Farm,1,527.9,0,0,524635.42,110.66,114.46,112.96,113.64,108.63,105.96,109.28,107.59,4.66,4187.2,-5.9934
2023-06-23,2023,6,23,4,2,0,174,110.66,4394.1,1117.7,18.46,11.0,29.9,0,SUP-004,Highlands Tea Farm,1,544.0,1,0,506883.85,103.82,107.6,114.46,112.96,103.53,110.73,110.3,107.58,3.91,4147.4,2.8439
2023-06-24,2023,6,24,5,2,1,175,103.82,3681.0,596.4,19.72,12.7,34.3,1,SUP-001,Perera Tea Estates,1,919.8,0,0,393922.43,106.45,110.66,107.6,114.46,103.38,103.06,110.36,107.55,3.78,4211.5,-6.1811
2023-06-25,2023,6,25,6,2,1,176,106.45,3152.8,499.5,18.47,14.1,17.8,0,SUP-001,Perera Tea Estates,0,0.0,0,0,344841.33,108.09,103.82,110.66,107.6,109.41,101.8,109.94,107.59,4.06,4189.8,2.5332
2023-06-26,2023,6,26,0,2,0,177,108.09,4602.4,1240.5,21.42,12.7,5.4,0,SUP-002,Silva Green Leaves,1,567.0,0,0,524044.93,110.85,106.45,103.82,110.66,113.64,107.19,109.15,107.8,3.75,4182.1,1.5406
2023-06-27,2023,6,27,1,2,0,178,110.85,4404.9,1116.1,19.49,13.9,11.1,0,SUP-005,Kandyan Leaf Growers,1,600.4,0,0,510035.95,114.87,108.09,106.45,103.82,112.96,104.3,108.85,107.91,3.46,4189.4,2.5534
2023-06-28,2023,6,28,2,2,0,179,114.87,4606.7,1245.6,18.82,11.9,40.7,1,SUP-005,Kandyan Leaf Growers,1,572.9,0,0,552613.82,112.46,110.85,108.09,106.45,114.46,108.61,108.91,108.1,3.58,4216.5,3.6265
2023-06-29,2023,6,29,3,2,0,180,112.46,4375.1,1130.1,19.74,9.9,20.4,0,SUP-004,Highlands Tea Farm,1,406.3,0,0,514331.92,108.06,114.87,110.85,108.09,107.6,108.63,109.6,108.23,3.75,4173.9,-2.098
2023-06-30,2023,6,30,4,2,0,181,108.06,4699.1,1153.6,18.49,12.9,2.8,0,SUP-001,Perera Tea Estates,1,847.5,0,0,529114.81,109.29,112.46,114.87,110.85,110.66,103.53,109.23,108.15,3.75,4217.4,-3.9125
2023-07-01,2023,7,1,5,3,1,182,109.29,3146.3,430.9,18.33,11.1,26.2,0,SUP-003,Nuwara Estates Ltd,1,755.3,0,1,351757.52,108.5,108.06,112.46,114.87,103.82,103.38,110.01,108.2,2.92,4141.0,1.1383
2023-07-02,2023,7,2,6,3,1,183,108.5,3350.1,580.6,20.52,12.8,29.1,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,1,375399.76,109.33,109.29,108.06,112.46,106.45,109.41,110.3,108.24,2.58,4169.2,-0.7228
2023-07-03,2023,7,3,0,3,0,184,109.33,4640.4,1016.1,19.39,11.1,32.6,1,SUP-002,Silva Green Leaves,1,522.4,0,1,527037.11,114.56,108.5,109.29,108.06,108.09,113.64,110.48,108.36,2.44,4174.7,0.765
2023-07-04,2023,7,4,1,3,0,185,114.56,4678.8,1076.4,19.92,12.7,10.4,0,SUP-003,Nuwara Estates Ltd,1,764.8,0,1,557445.22,117.93,109.33,108.5,109.29,110.85,112.96,111.01,108.47,2.9,4213.8,4.7837
2023-07-05,2023,7,5,2,3,0,186,117.93,4598.0,1065.5,18.48,13.8,19.8,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,1,561932.58,107.83,114.56,109.33,108.5,114.87,114.46,111.45,108.78,3.7,4212.5,2.9417
2023-07-06,2023,7,6,3,3,0,187,107.83,4676.1,1108.7,19.68,11.8,3.3,0,SUP-001,Perera Tea Estates,1,701.8,0,0,526043.08,111.86,117.93,114.56,109.33,112.46,107.6,110.79,108.61,3.9,4255.5,-8.5644
2023-07-07,2023,7,7,4,3,0,188,111.86,4330.8,1094.6,19.36,11.2,3.4,0,SUP-002,Silva Green Leaves,1,606.4,0,0,505634.74,112.07,107.83,117.93,114.56,108.06,110.66,111.33,108.99,3.71,4202.9,3.7374
2023-07-08,2023,7,8,5,3,1,189,112.07,3395.3,589.8,19.18,12.1,0.8,0,SUP-005,Kandyan Leaf Growers,1,669.9,0,0,391823.64,110.82,111.86,107.83,117.93,109.29,103.82,111.73,109.2,3.61,4238.5,0.1877
2023-07-09,2023,7,9,6,3,1,190,110.82,3225.7,604.5,19.82,12.2,9.8,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,369453.26,113.51,112.07,111.86,107.83,108.5,106.45,112.06,109.2,3.36,4220.7,-1.1154
2023-07-10,2023,7,10,0,3,0,191,113.51,4475.8,1061.2,19.39,11.3,5.4,0,SUP-004,Highlands Tea Farm,1,543.1,0,0,528624.73,115.96,110.82,112.07,111.86,109.33,108.09,112.65,109.55,3.16,4197.2,2.4274
2023-07-11,2023,7,11,1,3,0,192,115.96,4329.9,1066.6,19.55,12.3,13.6,0,SUP-005,Kandyan Leaf Growers,1,710.7,0,0,522947.23,113.82,113.51,110.82,112.07,114.56,110.85,112.85,110.02,3.34,4147.4,2.1584
2023-07-12,2023,7,12,2,3,0,193,113.82,4515.4,1145.9,20.65,11.8,51.0,1,SUP-003,Nuwara Estates Ltd,1,624.2,0,0,537605.66,109.95,115.96,113.51,110.82,117.93,114.87,112.27,110.24,2.57,4135.6,-1.8455
2023-07-13,2023,7,13,3,3,0,194,109.95,4651.3,1273.8,18.75,12.1,28.7,0,SUP-001,Perera Tea Estates,1,768.4,1,0,535294.19,118.01,113.82,115.96,113.51,107.83,112.46,112.57,110.43,2.03,4132.0,-3.4001
2023-07-14,2023,7,14,4,3,0,195,118.01,4675.1,1072.8,17.99,14.2,3.8,0,SUP-003,Nuwara Estates Ltd,1,796.1,0,0,571008.22,112.63,109.95,113.82,115.96,111.86,108.06,113.45,110.74,2.84,4181.2,7.3306
2023-07-15,2023,7,15,5,3,1,196,112.63,3351.1,545.1,20.09,12.4,10.2,0,SUP-005,Kandyan Leaf Growers,1,736.7,0,0,388385.45,111.42,118.01,109.95,113.82,112.07,109.29,113.53,110.88,2.8,4174.9,-4.5589
2023-07-16,2023,7,16,6,3,1,197,111.42,3430.4,560.3,18.99,9.8,15.2,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,392855.26,112.03,112.63,118.01,109.95,110.82,108.5,113.61,111.14,2.71,4204.1,-1.0743
2023-07-17,2023,7,17,0,3,0,198,112.03,4361.1,1184.4,18.82,14.4,1.3,0,SUP-003,Nuwara Estates Ltd,1,754.7,0,0,510864.44,117.06,111.42,112.63,118.01,113.51,109.33,113.4,111.43,2.78,4187.8,0.5475
2023-07-18,2023,7,18,1,3,0,199,117.06,4512.3,1220.1,20.05,16.8,1.0,0,SUP-003,Nuwara Estates Ltd,1,763.3,1,0,552672.84,117.22,112.03,111.42,112.63,115.96,114.56,113.56,111.68,2.97,4213.8,4.4899
2023-07-19,2023,7,19,2,3,0,200,117.22,4371.2,1065.5,19.3,11.9,1.9,0,SUP-003,Nuwara Estates Ltd,1,865.0,0,0,532956.21,118.25,117.06,112.03,111.42,113.82,117.93,114.05,111.8,3.28,4193.2,0.1367
2023-07-20,2023,7,20,3,3,0,201,118.25,4777.8,1012.1,17.01,15.1,10.2,0,SUP-002,Silva Green Leaves,1,578.8,0,0,582190.67,115.78,117.22,117.06,112.03,109.95,107.83,115.23,111.98,3.05,4211.3,0.8787
2023-07-21,2023,7,21,4,3,0,202,115.78,4366.1,1003.1,19.9,10.8,42.2,1,SUP-002,Silva Green Leaves,0,0.0,0,0,525468.75,110.47,118.25,117.22,117.06,118.01,111.86,114.91,112.02,2.81,4167.1,-2.0888
2023-07-22,2023,7,22,5,3,1,203,110.47,3137.5,577.3,17.95,13.4,10.6,0,SUP-004,Highlands Tea Farm,1,561.0,0,0,356962.16,108.75,115.78,118.25,117.22,112.63,112.07,114.6,112.12,3.2,4136.6,-4.5863
2023-07-23,2023,7,23,6,3,1,204,108.75,3148.8,608.8,18.48,11.6,44.7,1,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,353682.62,112.28,110.47,115.78,118.25,111.42,110.82,114.22,112.06,3.75,4096.4,-1.557
2023-07-24,2023,7,24,0,3,0,205,112.28,4646.1,1220.6,19.66,11.3,6.8,0,SUP-004,Highlands Tea Farm,1,474.0,0,0,545661.1,117.32,108.75,110.47,115.78,112.03,113.51,114.26,112.34,3.73,4137.1,3.246
2023-07-25,2023,7,25,1,3,0,206,117.32,4172.0,1096.5,19.99,9.5,6.6,0,SUP-002,Silva Green Leaves,0,0.0,0,0,511378.07,115.16,112.28,108.75,110.47,117.06,115.96,114.3,112.7,3.76,4088.5,4.4888
2023-07-26,2023,7,26,2,3,0,207,115.16,4448.2,1164.8,20.18,13.1,72.0,1,SUP-001,Perera Tea Estates,1,765.2,0,0,535760.38,110.13,117.32,112.28,108.75,117.22,113.82,114.0,112.94,3.57,4099.5,-1.8411
2023-07-27,2023,7,27,3,3,0,208,110.13,4776.6,1067.3,19.25,11.7,22.2,0,SUP-002,Silva Green Leaves,1,678.5,0,0,546592.48,112.69,115.16,117.32,112.28,118.25,109.95,112.84,112.91,3.27,4099.3,-4.3678
2023-07-28,2023,7,28,4,3,0,209,112.69,4412.8,1189.3,18.74,10.0,13.3,0,SUP-003,Nuwara Estates Ltd,1,770.3,0,0,519565.91,107.52,110.13,115.16,117.32,115.78,118.01,112.4,112.84,3.0,4106.0,2.3245
2023-07-29,2023,7,29,5,3,1,210,107.52,3169.3,680.6,20.7,10.6,3.5,0,SUP-001,Perera Tea Estates,1,799.7,0,0,354851.56,109.7,112.69,110.13,115.16,110.47,112.63,111.98,112.67,3.49,4110.5,-4.5878
2023-07-30,2023,7,30,6,3,1,211,109.7,3339.4,585.0,20.35,12.6,9.8,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,378236.93,110.44,107.52,112.69,110.13,108.75,111.42,112.11,112.73,3.36,4137.8,2.0275
2023-07-31,2023,7,31,0,3,0,212,110.44,4525.5,1104.5,21.56,10.6,31.3,1,SUP-001,Perera Tea Estates,1,807.4,0,0,523609.24,115.57,109.7,107.52,112.69,112.28,112.03,111.85,112.77,3.41,4120.5,0.6746
2023-08-01,2023,8,1,1,3,0,213,115.57,4564.3,1201.9,21.7,12.5,4.5,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,1,553577.38,115.81,110.44,109.7,107.52,117.32,117.06,111.6,113.0,2.98,4176.6,4.6451
2023-08-02,2023,8,2,2,3,0,214,115.81,4486.9,1026.9,17.87,12.9,1.2,0,SUP-004,Highlands Tea Farm,0,0.0,1,1,537978.59,115.35,115.57,110.44,109.7,115.16,117.22,111.69,113.22,3.12,4182.1,0.2077
2023-08-03,2023,8,3,3,3,0,215,115.35,4226.3,1175.1,20.61,12.9,1.2,0,SUP-001,Perera Tea Estates,1,870.1,0,1,511722.52,114.81,115.81,115.57,110.44,110.13,118.25,112.44,113.24,3.3,4103.5,-0.3972
2023-08-04,2023,8,4,4,3,0,216,114.81,4403.4,1181.8,21.04,11.1,0.1,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,1,530419.43,113.65,115.35,115.81,115.57,112.69,115.78,112.74,113.14,3.42,4102.2,-0.4681
2023-08-05,2023,8,5,5,3,1,217,113.65,3335.5,424.8,18.59,11.0,33.5,1,SUP-003,Nuwara Estates Ltd,1,740.1,0,1,386976.61,108.02,114.81,115.35,115.81,107.52,110.47,113.62,113.33,2.53,4125.9,-1.0104
2023-08-06,2023,8,6,6,3,1,218,108.02,3078.7,599.6,19.84,12.5,1.8,0,SUP-002,Silva Green Leaves,0,0.0,0,0,344457.24,115.34,113.65,114.81,115.35,109.7,108.75,113.38,113.21,3.0,4088.7,-4.9538
2023-08-07,2023,8,7,0,3,0,219,115.34,4666.1,1117.4,19.62,14.7,7.0,0,SUP-001,Perera Tea Estates,1,851.0,0,0,560111.36,115.28,108.02,113.65,114.81,110.44,112.28,114.08,113.32,2.76,4108.7,6.7765
2023-08-08,2023,8,8,1,3,0,220,115.28,4525.3,1049.2,18.48,11.9,7.8,0,SUP-005,Kandyan Leaf Growers,1,614.0,0,0,541065.8,118.29,115.34,108.02,113.65,115.57,117.32,114.04,113.46,2.74,4103.2,-0.052
2023-08-09,2023,8,9,2,3,0,221,118.29,4515.1,1128.9,21.44,14.6,5.6,0,SUP-001,Perera Tea Estates,1,879.5,0,0,558294.8,112.59,115.28,115.34,108.02,115.81,115.16,114.39,113.62,3.14,4107.2,2.611
2023-08-10,2023,8,10,3,3,0,222,112.59,4652.7,1251.7,20.21,13.9,2.9,0,SUP-002,Silva Green Leaves,1,573.1,0,0,549144.35,116.17,118.29,115.28,115.34,115.35,110.13,114.0,113.51,3.17,4168.1,-4.8187
2023-08-11,2023,8,11,4,3,0,223,116.17,4100.8,1028.7,20.82,9.9,0.3,0,SUP-003,Nuwara Estates Ltd,1,713.8,0,0,497807.47,117.65,112.59,118.29,115.28,114.81,112.69,114.19,113.59,3.27,4124.9,3.1797
2023-08-12,2023,8,12,5,3,1,224,117.65,3106.0,526.8,23.14,10.0,2.4,0,SUP-003,Nuwara Estates Ltd,1,667.3,0,0,377611.05,104.51,116.17,112.59,118.29,113.65,107.52,114.76,113.85,3.5,4092.1,1.274
2023-08-13,2023,8,13,6,3,1,225,104.51,3259.7,582.2,19.91,15.2,1.2,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,352262.85,110.39,117.65,116.17,112.59,108.02,109.7,114.26,113.4,4.68,4118.0,-11.1687
